Text,target
"Glutino crackers are one of my favorites, but this last box of 6 I received are inedible!  The only way to describle it is that they taste like they were made with stale or rancid oil.  They are 'heavy' now instead of light, and flavorless except for the oil taste.  Alot of the crackers are broken also.  I am so disappointed.  I should have sent them back, but I was hoping that only one box was affected.  Looks like they all are nasty and that I have nothing more than expensive bird food...if they'll even eat it.",0.0
"Wow, my cats just love these, especially the Chicken Pot Pie variety.  They also gobble up the Chinese Chicken (now renamed to Sesame Chicken), but the Chicken Pot Pie is their all-time fave.  I enjoy feeding my cats food that they like as long as it's healthy, and Petite Cuisine is.  It's ""real"" food (no meat by-products) and there aren't any added dyes or preservatives.",1.0
These are really hard to find in my town so it is great to be able to order them and get what I want quickly. My granddaughters love them so I have to have them.,1.0
"If your children are on a GF/CF diet this product is a real blessing. I have used it for casseroles that the whole family and guests can eat and it was delicious. You have to be careful not to overcook it, it can ""mush up"" otherwise. Once you've figured that out this is a wonderful product. It helps my child feel ""like the other kids"" when it comes to eating mac & chreese. It also packs well and travels with us throughout the country, it is a real boon when GF/CF restaurants are hard to find and you are ""eating in"" all the time. This is a fast to prepare, good and reasonably priced product.",0.0
"Imagine an 80 pound mastiff/boxer mix, a 12-pound min-pin mix, and a 12-pound rat terrier fighting for the same dinosaur chew toy! Not a pretty picture. So,we ordered one for each. Okay, they still fight over them, but not as much, but whoever looses the battle can easily find another dinosaur to claim. The dinosaurs are fantastic for helping teeth stay pearly white and keep gums happy. And they last a long time. A definite must-have.",1.0
"I bought these bottles because I liked the angled look and the afforable price. After using them a few times for my two month old, I can honestly say I strongly dislike them. I only recommend these if you want to see and hear air while your baby is sucking. The nipples are SO slow!! It takes my son almost 30 minutes to finish 4.5 ounces! Using Dr. Brown's bottles, it only takes about half that time. The Evenflo bottles also tend to leak, even with the nipple secured tightly. Save your money for something better.",0.0
"These nutrition-packed bars are delicious and I highly recommend them for an energy boost.  One slight drawback is that in the heat/summer, they tend to become quite soft and mushy and can be a mess to open and eat, especially if you are carrying one with you.",0.0
"This has long been the family's favorite meat marinade, but we have not been able to find it in the local grocery stores for quite some time.  My concern when ordering was if I would get 'old' product that had been sitting in a warehouse.  This was NOT the case.  The product that we received was new and had an expiration date of 2013.  I have enough I won't need to order again very soon, but wouldn't hesitate to order again!",1.0
"If you like chai, I think you'll like this. I didn't find it to be bitter or undrinkable. Pleasantly spiced and refreshing.",1.0
"I bought these because they advertise this as 100 calories per serving.  Well, there are almost two servings in a bowl which puts this at roughly 200 calories and 40 fat calories.  Plus, the chichen has lots of chewy parts that I typically would cut off if I were eating a whole breast.  This is very high in sodium also...close to 900 mgs in total.  This is anything but a healthy bowl of soup.  If you are going to sell food in a single serving size, you should only be serving a single serving.  I am so disapointed that I am actually going to take this product back to the grocery store and get my money back - something that I NEVER do.",0.0
"I bought this jerky to satisfy a craving that has long been neglected. There used to be a local company in San Diego called Smitty's jerky, and he made the best peppered jerky ever. They disappeared for some reason and that left those of us that were his fans in the dark.<br /><br />Now on to the real review... I ordered this based on reviews here at Amazon, and figured I'd give it a try. The turkey jerky is literally exploding with flavor, and is so tender that it requires no more effort to chew than an oven-cooked turkey. I order 8 bags and they were gone in just a matter of a few days. I even shared a bag with co-workers, and everyone raved about how surprisingly good this product was.<br /><br />Without question or hesitation, I would highly recommend this to anyone who even remotely enjoys jerky.",1.0
"I love the taste of this coffee.  But apparently they have poor quality control.  These K-cups come too full and they tend to not brew properly.  You can always tell when you got a bad cup, because the grounds are so packed in the cup that the water doesn't come out completely and your cup of coffee will have less liquid than you are used to.  Sure enough, when you go to lift the K-cup out of the Keurig for disposal, you will find it is very heavy compared to others. We also know this is a problem with Coffee People DOnut Shop k-cups only, because my husband drinks a different brand and never has this problem.<br /><br />It doesn't happen all the time, and I have found if I shake the k-cup before putting it in the Keurig, it happens less frequently, but it still happens.<br /><br />I've tried ordering from Coffee People multiple times to see if it was a one time manufacturing glitch, but it appears every time I buy a box of their K-cups I have a problem with 10-15% of them.<br /><br />Fortunately, another brand is offering a donut shop coffee which I tried with this last order and I find it just as pleasing.",0.0
"My brother's Siberian Husky loves this item so much he will do ANYTHING for them...<br />When I received them, I was dubious, I wondered how could a great dane possibly chew something so thin and enjoy it ""for hours""...<br />It doesn't last long (I'd say 2-3 hours, if they play with it) if the pet is a big Chewer (like my brothers pooch)<br />BUT....it is worth it..in the long run....<br />As I said, he'll do a-n-y-t-h-i-n-g for a stick, and so far, I've trained him pretty well just by using this.<br />I intend to stock up.",1.0
