Text,target
"I'm a HUGE fan of Walkers shortbread so thought I'd order this 3-pack, particularly since it was available on Subscribe-and-Save. Sadly, I didn't like this Homebake recipe nearly as much as other Walkers cookies. It was kind of dry and not as buttery and sweet. They kind of remind me of plain scones with a lack of flavor. I'll stick to the regular Walkers shortbread in the future.",0.0
"All-natural, no MSG, no preservatives, wheat-free, gluten-free, fat-free which means not much<br />So I fired them an email and asked if that product was GMO.<br />I let you guess absolutely no response...that says a lot to me!<br />If you have any ties with that company abstain to post comments as it becomes routine<br />that employees are sent to post idiotic comments.<br />Maybe the company PR would like to make a statement here?<br />I'll be more than glad to hear that this product has absolutely no genetically modified organisms<br />For the ones who do not know what GMO is<br />here is a quick definition<br />GMO stands for Genetically Modified Organisms, which refers to any food product that has been altered at the gene level (also described as ""genetically engineered"" GE or ""genetically manipulated"" (GM)).",0.0
"Pros - good price for its size, fast delivery,<br />Con - not the best tasting jimmies, still better than getting the small grocery store size",0.0
"As others have said, ""if you like your tea to taste like the smell of a campfire"", then this would be the tea for you.  I personally don't like it, but my friend loves it.  He calls it ""smokey tea"" instead of it's real name.<br />It's one of those things that you either will love it or hate it, there's no in between.  If you liked smokey flavored things, you will probably like this tea.  It does taste better with sugar in it too, kind of ""softens"" the taste, but make no mistake...IT'S A STRONG FLAVOR!",0.0
"The BFF line is great; my cats adore it (to the point of occasionally going on food strike when I try to get them to eat other things), its fairly reasonably priced and aside from the mercury issues, it's a really healthy catfood lacking all the crud that's usually in commercially prepared foods (bad additives, grains, corn etc).<br /><br />This particular flavor (tuna and shrimp) is their favorite, but I also feed the tuna and pumpkin flavor which is a close second.  The only reason that I don't feed this 100% of the time, is because just like with humans, you have to be a little concerned about the amount of mercury in fish.  Nothing to do specifically with this brand - they do everything right.  It's just not the healthiest thing in the world to feed nothing but tuna - the mercury levels can build up and that isn't good.  So I alternate this with a chicken product.<br /><br />Otherwise - this is top notch catfood.",1.0
"While I don't buy 'real' healthy cereals very often, I'm always up for trying new ones. And face it- when there's a cereal called Crunchy Vanilla Sunrise, it pretty much tells you that you're in for a good meal. With high expectations...I was right. So right, that I took care of the whole box within a day. No, THAT wasn't a very healthy thing to do, but my god was this cereal great. It looked like some kind of rabbit food when I poured some into a bowl, but upon taking the first bite, I was in love. Crunchy, but not super crunchy. Vanilla, but not super vanilla-y. Sunrise...well, the sun -was- shining when I was eating it!<br /><br />There are only so many things you can say about a food that you like in a review, because the only way if you know you'll like it is by getting some for yourself. Anyone who loves vanilla flavored cereals should like this stuff. It seems like a lot of people here aren't too big on the taste, but I didn't have any problems with it at all. As soon as my first bowl was over, I moonwalked back to the kitchen and poured another. It's a heck of a lot lower in sugar than nearly everything else I get, though I suppose health nuts will always find something to throw a fit about.<br /><br />I was on the fence on giving it 3 or 4 stars because I love the flavor so much, but there's one glaring problem. Someone posted an image above in the Customer Images section, and that's exactly how my cereal was as well. And if you're one of those people that really does go by the Serving Size listed on the size of the box, this stuff isn't going to fill you up very well. When you see how much you're getting by buying a pack of 3 here...for the price, it doesn't seem like a good deal compared to buying 2 bigger boxes of a similar cereal.<br /><br />Problems aside, if you don't mind buying this stuff in bulk, you should be happy.",0.0
"I actually like this cookie very much. The reason I am not giving it a  five star is because when I took my first bite I thought that it tasted OK. I thought oh, it's vegan that's why it tastes OK. So, maybe it grew on me. But now, I just love them. They are soft and moist. They have just enough walnuts in them to give it a great flavor.",0.0
This is great stuff for all foods!  I wish they still sold it in stores tho.  Great deal on 12 bottles too.,0.0
My son gobbles up the veg and pasta every time I give it to him. One review said it's to thick but you could always add a little water to thin it out if you need to. This is a great meal to help transition your baby into eating more table foods eventually.,1.0
"This is a friend's new favorite for a juice drink.  It comes in various size containers.  I personnaly prefer the smaller 6.75 ounce juice boxes (not listed), but it is all the same juice.  It is reconstituted apple juice with vitamin C added, and has a good flavor.",1.0
"Only 160 calories, tons of fiber, and only need to add 2/3 cup of water and microwave for 1:35.  Very filling.  I eat one bowl for breakfast and am set till lunch, whereas when I have a bowl of Raisin Bran with milk, I am hungry by 11am'ish.  Also not as sweet as some oatmeals, but definitely not bland.",1.0
"I have a beagle and we have never bought a doggy puzzle for him before, so I was looking for something easy and also something that would make him use his great sense of smell. This puzzle is perfect! Although he figured it out in about 10 seconds, it is something that can be reused over and over again due to the 4 treat chambers. He never knows exactly where the treat went and sometimes I sneak one in while he's not looking, so later he will catch scent of it and retrieve it. It's very entertaining for both of us and I will definitely buy more dog puzzles in the future.",0.0
